04101,"980  ","9800021","ミヤギケン","センダイシアオバク","チュウオウ（ツギノビルヲノゾク）","宮城県","仙台市青葉区","中央（次のビルを除く）",0,0,1,0,0,0
05201,"01016","0101634","アキタケン","アキタシ","アラヤオキタマチ","秋田県","秋田市","新屋沖田町",0,0,0,0,0,0
11101,"331  ","3310058","サイタマケン","サイタマシニシク","イイダ","埼玉県","さいたま市西区","飯田",0,0,0,0,0,0
17201,"921  ","9218041","イシカワケン","カナザワシ","イズミ","石川県","金沢市","泉",0,0,1,0,0,0
23105,"453  ","4530838","アイチケン","ナゴヤシナカムラク","ムコウジマチョウ","愛知県","名古屋市中村区","向島町",0,0,1,0,0,0
27109,"543  ","5430052","オオサカフ","オオサカシテンノウジク","ダイドウ","大阪府","大阪市天王寺区","大道",0,0,1,0,0,0
34101,"730  ","7300013","ヒロシマケン","ヒロシマシナカク","ハッチョウボリ","広島県","広島市中区","八丁堀",0,0,0,0,0,0
40132,"816  ","8120885","フクオカケン","フクオカシハカタク","アイオイマチ","福岡県","福岡市博多区","相生町",0,0,1,0,0,0
47201,"90101","9010154","オキナワケン","ナハシ","アカミネ","沖縄県","那覇市","赤嶺",0,0,0,0,0,0
